"appId","settingId","appName","title","description","default","type","enum","enumLabels","minimum","maximum","oneOf","multipleOf","schema"
"com.freedomscientific.magic","mag.detectKeyboardInputLanguage","MAGic","Detect Keyboard Language","Whether or not text echo should use the language of the keyboard itself rather than the language defined for the voice profile.",1,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Detect Keyboard Language"",""description"":""Whether or not text echo should use the language of the keyboard itself rather than the language defined for the voice profile."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":1}"
"com.freedomscientific.magic","mag.DisabledScreenSaver","MAGic","Disable Screen Saver","Whether or not to disable the screen saver while MAGic is running",1,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Disable Screen Saver"",""description"":""Whether or not to disable the screen saver while MAGic is running"",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":1}"
"com.freedomscientific.magic","mag.dynlensbordercolor","MAGic","Dynamic Lens Border Color","The border color to use for the 'dynamic lens' view.",5,,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]","[""Black"",""White"",""Medium Gray"",""Light Gray"",""Dark Red"",""Red"",""Dark Yellow"",""Yellow"",""Dark Green"",""Green"",""Dark Cyan"",""Cyan"",""Dark Blue"",""Blue"",""Dark Magenta"",""Magenta""]",,,,,"{""title"":""Dynamic Lens Border Color"",""description"":""The border color to use for the 'dynamic lens' view."",""enum"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""enumLabels"":[""Black"",""White"",""Medium Gray"",""Light Gray"",""Dark Red"",""Red"",""Dark Yellow"",""Yellow"",""Dark Green"",""Green"",""Dark Cyan"",""Cyan"",""Dark Blue"",""Blue"",""Dark Magenta"",""Magenta""],""default"":5}"
"com.freedomscientific.magic","mag.dynlensborderwidth","MAGic","Dynamic Lens Border Width","The border width in the 'dynamic lens' view.",8,"integer",,,2,12,,,"{""title"":""Dynamic Lens Border Width"",""description"":""The border width in the 'dynamic lens' view."",""type"":""integer"",""minimum"":2,""maximum"":12,""default"":8}"
"com.freedomscientific.magic","mag.enablebilingual","MAGic","Enable Bilingual Mode","Whether or not to enable 'bilingual mode' in MAGic.  If this setting is enabled, MAGic will change its language when a voice profile is selected that uses a different language.",0,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Enable Bilingual Mode"",""description"":""Whether or not to enable 'bilingual mode' in MAGic.  If this setting is enabled, MAGic will change its language when a voice profile is selected that uses a different language."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":0}"
"com.freedomscientific.magic","mag.enablemagicfrmsystray","MAGic","Enable MAGic from System Tray","Whether or not to allow enabling and disabling of MAGic features from the system tray.",0,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Enable MAGic from System Tray"",""description"":""Whether or not to allow enabling and disabling of MAGic features from the system tray."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":0}"
"com.freedomscientific.magic","mag.Focus Enhancement Enabled","MAGic","Focus Enhancement Enabled","Whether or not to enable focus enhancement.",0,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Focus Enhancement Enabled"",""description"":""Whether or not to enable focus enhancement."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":0}"
"com.freedomscientific.magic","mag.IndicateCaps","MAGic","Indicate Caps During","When to indicate capital letters in echoing typed text.",0,,"[0,1,2]","[""Say Character and Spelling"",""Say Word,Character and Spelling"",""Say Line, Word, Character and Spelling""]",,,,,"{""title"":""Indicate Caps During"",""description"":""When to indicate capital letters in echoing typed text."",""enum"":[0,1,2],""enumLabels"":[""Say Character and Spelling"",""Say Word,Character and Spelling"",""Say Line, Word, Character and Spelling""],""default"":0}"
"com.freedomscientific.magic","mag.IndicateCapsBy","MAGic","Indicate Capitalization By","How to indicate capital letters in echoing typed text.",1,,"[0,1,2]","[""No Indication"",""Pitch Increment"",""Say 'Cap'""]",,,,,"{""title"":""Indicate Capitalization By"",""description"":""How to indicate capital letters in echoing typed text."",""enum"":[0,1,2],""enumLabels"":[""No Indication"",""Pitch Increment"",""Say 'Cap'""],""default"":1}"
"com.freedomscientific.magic","mag.lensbordercolor","MAGic","Lens Border Color","The border color to use for the 'lens' view.",5,,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]","[""Black"",""White"",""Medium Gray"",""Light Gray"",""Dark Red"",""Red"",""Dark Yellow"",""Yellow"",""Dark Green"",""Green"",""Dark Cyan"",""Cyan"",""Dark Blue"",""Blue"",""Dark Magenta"",""Magenta""]",,,,,"{""title"":""Lens Border Color"",""description"":""The border color to use for the 'lens' view."",""enum"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""enumLabels"":[""Black"",""White"",""Medium Gray"",""Light Gray"",""Dark Red"",""Red"",""Dark Yellow"",""Yellow"",""Dark Green"",""Green"",""Dark Cyan"",""Cyan"",""Dark Blue"",""Blue"",""Dark Magenta"",""Magenta""],""default"":5}"
"com.freedomscientific.magic","mag.lensborderwidth","MAGic","Lens Border Width","The width of the border in the 'lens' view.",8,"integer",,,2,12,,,"{""title"":""Lens Border Width"",""description"":""The width of the border in the 'lens' view."",""type"":""integer"",""minimum"":2,""maximum"":12,""default"":8}"
"com.freedomscientific.magic","mag.LowerOtherAppsVolumeWhileMagicIsRunning","MAGic","Lower Other Apps' Volume","Whether or not the volume of other apps should be lowered when MAGic is running.",0,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Lower Other Apps' Volume"",""description"":""Whether or not the volume of other apps should be lowered when MAGic is running."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":0}"
"com.freedomscientific.magic","mag.overlaybordercolor","MAGic","Lens Border Color","The border color to use for the 'lens' view.",5,,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]","[""Black"",""White"",""Medium Gray"",""Light Gray"",""Dark Red"",""Red"",""Dark Yellow"",""Yellow"",""Dark Green"",""Green"",""Dark Cyan"",""Cyan"",""Dark Blue"",""Blue"",""Dark Magenta"",""Magenta""]",,,,,"{""title"":""Lens Border Color"",""description"":""The border color to use for the 'lens' view."",""enum"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""enumLabels"":[""Black"",""White"",""Medium Gray"",""Light Gray"",""Dark Red"",""Red"",""Dark Yellow"",""Yellow"",""Dark Green"",""Green"",""Dark Cyan"",""Cyan"",""Dark Blue"",""Blue"",""Dark Magenta"",""Magenta""],""default"":5}"
"com.freedomscientific.magic","mag.overlayborderwidth","MAGic","Overlay Border Width","The width of the frame border in the 'split' view.",8,"integer",,,2,12,,,"{""title"":""Overlay Border Width"",""description"":""The width of the frame border in the 'split' view."",""type"":""integer"",""minimum"":2,""maximum"":12,""default"":8}"
"com.freedomscientific.magic","mag.promptmagictosave","MAGic","Prompt to Save","Whether or not MAGic should prompt to save settings changes on shutdown.",0,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Prompt to Save"",""description"":""Whether or not MAGic should prompt to save settings changes on shutdown."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":0}"
"com.freedomscientific.magic","mag.promptoverwriteschemes","MAGic","Prompt When Overwriting Scheme","Whether or not to display a warning when attempting to save a color, cursor, or mouse scheme with the same name as an existing scheme.",1,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Prompt When Overwriting Scheme"",""description"":""Whether or not to display a warning when attempting to save a color, cursor, or mouse scheme with the same name as an existing scheme."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":1}"
"com.freedomscientific.magic","mag.size","MAGic","Magnification Level","How many times to magnify content when magnification is enabled.",1.1,"number",,,,,"[{""minimum"":1,""maximum"":1.9,""multipleOf"":0.1},{""minimum"":2,""maximum"":3.75,""multipleOf"":0.25},{""minimum"":4,""type"":""integer""}]",,"{""title"":""Magnification Level"",""description"":""How many times to magnify content when magnification is enabled."",""type"":""number"",""default"":1.1,""oneOf"":[{""minimum"":1,""maximum"":1.9,""multipleOf"":0.1},{""minimum"":2,""maximum"":3.75,""multipleOf"":0.25},{""minimum"":4,""type"":""integer""}]}"
"com.freedomscientific.magic","mag.speechbutton","MAGic","Enable Speech","Whether or not to announce onscreen text using text-to-speech.",1,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Enable Speech"",""description"":""Whether or not to announce onscreen text using text-to-speech."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":1}"
"com.freedomscientific.magic","mag.splitlocation","MAGic","Split Location","The location where the 'split' view should appear when it is turned on.",0,,"[0,1,2,3]","[""Bottom"",""Top"",""Right"",""Left""]",,,,,"{""title"":""Split Location"",""description"":""The location where the 'split' view should appear when it is turned on."",""enum"":[0,1,2,3],""enumLabels"":[""Bottom"",""Top"",""Right"",""Left""],""default"":0}"
"com.freedomscientific.magic","mag.splitsize","MAGic","Split Size","The size of the magnified portion of the screen in the 'split' view.",1,,"[0,1,3]","[""Quarter"",""Half"",""Custom""]",,,,,"{""title"":""Split Size"",""description"":""The size of the magnified portion of the screen in the 'split' view."",""enum"":[0,1,3],""enumLabels"":[""Quarter"",""Half"",""Custom""],""default"":1}"
"com.freedomscientific.magic","mag.splitbordercolor","MAGic","Split Border Color","The color of the border between the magnified and unmagnified portions of the screen in the 'split' view.",4,,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15]","[""Black"",""White"",""Medium Gray"",""Light Gray"",""Dark Red"",""Red"",""Dark Yellow"",""Yellow"",""Dark Green"",""Green"",""Dark Cyan"",""Cyan"",""Dark Blue"",""Blue"",""Dark Magenta"",""Magenta""]",,,,,"{""title"":""Split Border Color"",""description"":""The color of the border between the magnified and unmagnified portions of the screen in the 'split' view."",""enum"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15],""enumLabels"":[""Black"",""White"",""Medium Gray"",""Light Gray"",""Dark Red"",""Red"",""Dark Yellow"",""Yellow"",""Dark Green"",""Green"",""Dark Cyan"",""Cyan"",""Dark Blue"",""Blue"",""Dark Magenta"",""Magenta""],""default"":4}"
"com.freedomscientific.magic","mag.splitframesize","MAGic","Split Frame Size","The width of the frame border in the 'split' view.",8,"integer",,,2,12,,,"{""title"":""Split Frame Size"",""description"":""The width of the frame border in the 'split' view."",""type"":""integer"",""minimum"":2,""maximum"":12,""default"":8}"
"com.freedomscientific.magic","mag.splitwindowheight","MAGic","Split Window Height","The height of the magnified portion of the 'split' view when a horizontal (top or bottom) position is selected.  Expressed as a percentage of screen height.",50,"integer",,,0,100,,,"{""title"":""Split Window Height"",""description"":""The height of the magnified portion of the 'split' view when a horizontal (top or bottom) position is selected.  Expressed as a percentage of screen height."",""type"":""integer"",""minimum"":0,""maximum"":100,""default"":50}"
"com.freedomscientific.magic","mag.splitwindowwidth","MAGic","Split Window Width","The width of the magnified portion of the 'split' view when a vertical (left or right) position is selected.  Expressed as a percentage of screen width.",50,"integer",,,0,100,,,"{""title"":""Split Window Width"",""description"":""The width of the magnified portion of the 'split' view when a vertical (left or right) position is selected.  Expressed as a percentage of screen width."",""type"":""integer"",""minimum"":0,""maximum"":100,""default"":50}"
"com.freedomscientific.magic","mag.startmagicminimized","MAGic","Start Minimized","Whether or not to minimize MAGic on startup.",0,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Start Minimized"",""description"":""Whether or not to minimize MAGic on startup."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":0}"
"com.freedomscientific.magic","mag.startmagnified","MAGic","Start Magnified","Whether or not to turn magnification on when MAGic starts.",1,,"[0,1]","[""Off"",""On""]",,,,,"{""title"":""Start Magnified"",""description"":""Whether or not to turn magnification on when MAGic starts."",""enum"":[0,1],""enumLabels"":[""Off"",""On""],""default"":1}"
"com.freedomscientific.magic","mag.TextViewerCharSpace","MAGic","Text Viewer Character Spacing","The character spacing used by the text viewer.",0,"integer",,,0,20,,,"{""title"":""Text Viewer Character Spacing"",""description"":""The character spacing used by the text viewer."",""type"":""integer"",""minimum"":0,""maximum"":20,""default"":0}"
